26.81987643170966, 1.438455974084519
58.84171624261212, 2.0089739691991575
89.80344460159945, 2.6745782968329017
119.70910773558732, 3.498659845331826
145.34397836004683, 4.227655061311637
158.17051768283693, 4.734782168080205
187.05046229369322, 6.192772600039838
211.95448318150318, 7.999412917902859
240.84403758128423, 9.607956709684405
276.97077459817115, 11.850409384926664
302.666540937712, 13.533437470514848
362.0750653162292, 17.222787172256176
391.4881003232298, 18.680777604215805
422.196433721621, 19.55240231897428
455.03712870458963, 20.424027033732756
479.0342889849168, 20.550808810424897
508.9439983458205, 21.43828124726989
544.6772397951547, 21.691844800654174
567.0973831350852, 22.167276463249706
589.4689717520274, 21.882017465692385
607.0670241651646, 21.977103798211495
