2.7228166767471933, 5.329415823850397
15.116674671789944, 4.430684049879657
20.06344060198527, 4.159103424362353
24.525229480200665, 4.017957934896561
44.506284021773936, 3.304362068724947
49.45304995196926, 3.2498074117000932
54.39981588216459, 3.142376459651631
59.346581812359915, 3.0403120569488493
64.29334774255524, 2.9453504401447574
69.24011367275057, 2.8627003188984013
74.1868796029459, 2.7634770305551015
79.13364553314122, 2.6803533902488326
84.08041146333655, 2.6025962992882476
89.02717739353187, 2.537782062631944
92.69221825778023, 2.5161557225293087
98.92070925392252, 2.457694877550182
101.73357615540614, 2.3949549345070302
