2.3984472013308036, 3.887106320116045
5.0776496958053166, 4.443733108041604
8.617982175258831, 5.929813930334978
12.037070391717357, 6.965420313187236
14.006244456222099, 7.704173002350201
16.645778788620788, 8.524982617201362
18.87382042154038, 9.431685550690727
21.474628729707277, 10.142427429269942
24.047180671820442, 11.032912299234507
27.173950302552612, 11.71345579045747
30.926926566335823, 12.65341063512363
35.582706265343155, 13.276315057824036
40.52947219553848, 13.636765902339329
45.4762381257338, 13.685811475998449
50.42300405592913, 13.570962058678017
55.36976998612445, 13.346256219457793
60.31653591631978, 13.132639190106785
65.2633018465151, 12.894741079012125
70.63356886435488, 12.501705436298145
74.97935274320247, 12.319217823765223
80.10359963710108, 11.887633368624968
85.05036556729641, 11.632780149256952
89.99713149749174, 11.385345395160908
94.9018050797794, 11.219021908091703
100.14931778560502, 11.143740063383953
